analysis_id,application_id,ai_score,skills_matched,skill_gaps,experience_years,experience_level,education,certifications,reasoning,analysis_completed_at
11327,11400,69.6,"[""os administration"", ""security monitoring"", ""server configuration"", ""patch management""]","[""system hardening"", ""user access management"", ""backup and recovery""]",1,entry,Associate's degree in Cybersecurity,[],,2025-11-24 03:20:19
11328,11401,86.9,"[""os administration"", ""security monitoring"", ""patch management"", ""system hardening"", ""server configuration"", ""user access management""]","[""backup and recovery""]",1,entry,Bachelor's degree in Information Technology,"[""CompTIA Security+""]",,2025-11-24 03:20:19
11329,11402,69.6,"[""patch management"", ""backup and recovery"", ""user access management"", ""server configuration""]","[""system hardening"", ""os administration"", ""security monitoring""]",3,mid,Bachelor's degree in Cybersecurity,[],,2025-11-24 03:20:19
11330,11403,76.7,"[""os administration"", ""user access management"", ""backup and recovery"", ""security monitoring"", ""server configuration""]","[""system hardening"", ""patch management""]",1,entry,Associate's degree in Cybersecurity,[],,2025-11-24 03:20:19
11331,11404,69.6,"[""os administration"", ""backup and recovery"", ""server configuration"", ""system hardening""]","[""patch management"", ""user access management"", ""security monitoring""]",1,entry,Associate's degree in Cybersecurity,[],,2025-11-24 03:20:19
11332,11405,69.6,"[""server configuration"", ""system hardening"", ""patch management"", ""user access management""]","[""backup and recovery"", ""os administration"", ""security monitoring""]",3,mid,Master's degree in Information Security,[],,2025-11-24 03:20:19
11333,11406,69.6,"[""os administration"", ""patch management"", ""backup and recovery"", ""security monitoring""]","[""system hardening"", ""user access management"", ""server configuration""]",1,entry,Bachelor's degree in Cybersecurity,[],,2025-11-24 03:20:19
11334,11407,76.7,"[""data analysis"", ""cybersecurity insights"", ""data quality validation"", ""anomaly detection"", ""metric development""]","[""threat analytics"", ""statistical analysis""]",3,mid,Master's degree in Cybersecurity,[],,2025-11-24 03:20:19
11335,11408,79.7,"[""metric development"", ""statistical analysis"", ""anomaly detection"", ""cybersecurity insights"", ""threat analytics""]","[""data analysis"", ""data quality validation""]",2,entry,Bachelor's degree in Cybersecurity,"[""ISC2 CC or Security+""]",,2025-11-24 03:20:19
11336,11409,69.6,"[""threat analytics"", ""metric development"", ""statistical analysis"", ""data quality validation""]","[""data analysis"", ""anomaly detection"", ""cybersecurity insights""]",3,mid,Associate's degree in Cybersecurity,[],,2025-11-24 03:20:19
11337,11410,69.6,"[""data analysis"", ""cybersecurity insights"", ""threat analytics"", ""metric development""]","[""anomaly detection"", ""data quality validation"", ""statistical analysis""]",2,entry,Bachelor's degree in Cybersecurity,[],,2025-11-24 03:20:19
11338,11411,64.2,"[""data analysis"", ""metric development"", ""cybersecurity insights"", ""statistical analysis""]","[""anomaly detection"", ""threat analytics"", ""data quality validation""]",0,entry,Bachelor's degree in Cybersecurity,[],,2025-11-24 03:20:19
11339,11412,64.2,"[""threat analytics"", ""cybersecurity insights"", ""statistical analysis"", ""data analysis""]","[""anomaly detection"", ""metric development"", ""data quality validation""]",0,entry,Master's degree in Information Security,[],,2025-11-24 03:20:19
11340,11413,79.7,"[""threat analytics"", ""cybersecurity insights"", ""data quality validation"", ""statistical analysis"", ""anomaly detection""]","[""data analysis"", ""metric development""]",3,mid,Associate's degree in Cybersecurity,"[""ISC2 CC or Security+""]",,2025-11-24 03:20:19
11341,11414,76.7,"[""statistical analysis"", ""metric development"", ""anomaly detection"", ""data analysis"", ""cybersecurity insights""]","[""threat analytics"", ""data quality validation""]",3,mid,Associate's degree in Cybersecurity,[],,2025-11-24 03:20:19
11342,11415,76.7,"[""statistical analysis"", ""cybersecurity insights"", ""data analysis"", ""data quality validation"", ""metric development""]","[""anomaly detection"", ""threat analytics""]",3,mid,Bachelor's degree in Cybersecurity,[],,2025-11-24 03:20:19
11343,11416,49.9,"[""cybersecurity insights"", ""data quality validation""]","[""data analysis"", ""anomaly detection"", ""metric development"", ""threat analytics"", ""statistical analysis""]",0,entry,Bachelor's degree in Computer Science,[],,2025-11-24 03:20:19
11344,11417,76.7,"[""statistical analysis"", ""data analysis"", ""cybersecurity insights"", ""metric development"", ""threat analytics""]","[""anomaly detection"", ""data quality validation""]",1,entry,Master's degree in Cybersecurity,[],,2025-11-24 03:20:19
11345,11418,69.6,"[""cybersecurity insights"", ""metric development"", ""anomaly detection"", ""data quality validation""]","[""data analysis"", ""threat analytics"", ""statistical analysis""]",2,entry,Master's degree in Information Security,[],,2025-11-24 03:20:19
11346,11419,51.7,"[""threat analytics"", ""statistical analysis""]","[""data analysis"", ""anomaly detection"", ""metric development"", ""data quality validation"", ""cybersecurity insights""]",4,mid,Bachelor's degree in Information Technology,[],,2025-11-24 03:20:19
11347,11420,79.7,"[""data analysis"", ""threat analytics"", ""statistical analysis"", ""data quality validation"", ""anomaly detection""]","[""metric development"", ""cybersecurity insights""]",2,entry,Master's degree in Information Security,"[""CompTIA Data+""]",,2025-11-24 03:20:19
11348,11421,69.6,"[""metric development"", ""statistical analysis"", ""anomaly detection"", ""data analysis""]","[""threat analytics"", ""data quality validation"", ""cybersecurity insights""]",2,entry,Bachelor's degree in Information Technology,[],,2025-11-24 03:20:19
11349,11422,64.2,"[""anomaly detection"", ""metric development"", ""data quality validation"", ""threat analytics""]","[""data analysis"", ""statistical analysis"", ""cybersecurity insights""]",0,entry,Bachelor's degree in Information Technology,[],,2025-11-24 03:20:19
11350,11423,79.7,"[""cybersecurity insights"", ""anomaly detection"", ""threat analytics"", ""data analysis"", ""statistical analysis""]","[""metric development"", ""data quality validation""]",2,entry,Associate's degree in Cybersecurity,"[""ISC2 CC or Security+""]",,2025-11-24 03:20:19
11351,11424,72.6,"[""cybersecurity insights"", ""anomaly detection"", ""metric development"", ""threat analytics""]","[""data analysis"", ""data quality validation"", ""statistical analysis""]",3,mid,Bachelor's degree in Computer Science,"[""ISC2 CC or Security+""]",,2025-11-24 03:20:19
11352,11425,62.4,"[""statistical analysis"", ""metric development"", ""data quality validation""]","[""data analysis"", ""anomaly detection"", ""threat analytics"", ""cybersecurity insights""]",1,entry,Bachelor's degree in Computer Science,[],,2025-11-24 03:20:19
11353,11426,76.7,"[""cybersecurity insights"", ""anomaly detection"", ""threat analytics"", ""metric development"", ""data analysis""]","[""data quality validation"", ""statistical analysis""]",1,entry,Master's degree in Cybersecurity,[],,2025-11-24 03:20:19
11354,11427,62.4,"[""data analysis"", ""threat analytics"", ""anomaly detection""]","[""metric development"", ""data quality validation"", ""statistical analysis"", ""cybersecurity insights""]",1,entry,Bachelor's degree in Cybersecurity,[],,2025-11-24 03:20:19
11355,11428,79.7,"[""data analysis"", ""statistical analysis"", ""threat analytics"", ""data quality validation"", ""anomaly detection""]","[""metric development"", ""cybersecurity insights""]",2,entry,Bachelor's degree in Information Technology,"[""Google/AWS/Azure Data Analytics certifications""]",,2025-11-24 03:20:19
11356,11429,79.7,"[""cybersecurity insights"", ""threat analytics"", ""data analysis"", ""data quality validation"", ""anomaly detection""]","[""metric development"", ""statistical analysis""]",1,entry,Master's degree in Information Security,"[""Google/AWS/Azure Data Analytics certifications""]",,2025-11-24 03:20:19
11357,11430,69.6,"[""threat analytics"", ""data analysis"", ""metric development"", ""cybersecurity insights""]","[""anomaly detection"", ""data quality validation"", ""statistical analysis""]",2,entry,Associate's degree in Cybersecurity,[],,2025-11-24 03:20:19
11358,11431,69.6,"[""metric development"", ""data quality validation"", ""statistical analysis"", ""anomaly detection""]","[""data analysis"", ""threat analytics"", ""cybersecurity insights""]",1,entry,Master's degree in Cybersecurity,[],,2025-11-24 03:20:19
11359,11432,86.9,"[""metric development"", ""threat analytics"", ""data quality validation"", ""statistical analysis"", ""cybersecurity insights"", ""anomaly detection""]","[""data analysis""]",2,entry,Master's degree in Cybersecurity,"[""Google/AWS/Azure Data Analytics certifications""]",,2025-11-24 03:20:19
11360,11433,69.6,"[""statistical analysis"", ""anomaly detection"", ""metric development"", ""data quality validation""]","[""data analysis"", ""threat analytics"", ""cybersecurity insights""]",2,entry,Master's degree in Cybersecurity,[],,2025-11-24 03:20:19
11361,11434,69.6,"[""data analysis"", ""metric development"", ""anomaly detection"", ""data quality validation""]","[""threat analytics"", ""statistical analysis"", ""cybersecurity insights""]",1,entry,Bachelor's degree in Information Technology,[],,2025-11-24 03:20:19
11362,11435,86.9,"[""data quality validation"", ""metric development"", ""data analysis"", ""threat analytics"", ""anomaly detection"", ""statistical analysis""]","[""cybersecurity insights""]",2,entry,Master's degree in Cybersecurity,"[""ISC2 CC or Security+""]",,2025-11-24 03:20:19
11363,11436,66,"[""data analysis"", ""data quality validation"", ""statistical analysis"", ""metric development""]","[""anomaly detection"", ""threat analytics"", ""cybersecurity insights""]",4,mid,Associate's degree in Cybersecurity,[],,2025-11-24 03:20:19
11364,11437,86.9,"[""anomaly detection"", ""data analysis"", ""cybersecurity insights"", ""metric development"", ""threat analytics"", ""statistical analysis""]","[""data quality validation""]",3,mid,Associate's degree in Cybersecurity,"[""Google/AWS/Azure Data Analytics certifications""]",,2025-11-24 03:20:19
11365,11438,69.6,"[""statistical analysis"", ""threat analytics"", ""anomaly detection"", ""cybersecurity insights""]","[""data analysis"", ""metric development"", ""data quality validation""]",1,entry,Associate's degree in Cybersecurity,[],,2025-11-24 03:20:19
11366,11439,69.6,"[""data analysis"", ""data quality validation"", ""cybersecurity insights"", ""threat analytics""]","[""anomaly detection"", ""metric development"", ""statistical analysis""]",3,mid,Bachelor's degree in Computer Science,[],,2025-11-24 03:20:19
11367,11440,72.6,"[""threat analytics"", ""data quality validation"", ""metric development"", ""anomaly detection""]","[""data analysis"", ""statistical analysis"", ""cybersecurity insights""]",3,mid,Master's degree in Cybersecurity,"[""CompTIA Data+""]",,2025-11-24 03:20:19
11368,11441,64.2,"[""cybersecurity insights"", ""data quality validation"", ""anomaly detection"", ""data analysis""]","[""metric development"", ""threat analytics"", ""statistical analysis""]",0,entry,Associate's degree in Cybersecurity,[],,2025-11-24 03:20:19
11369,11442,79.7,"[""cybersecurity insights"", ""data quality validation"", ""statistical analysis"", ""metric development"", ""threat analytics""]","[""data analysis"", ""anomaly detection""]",2,entry,Bachelor's degree in Cybersecurity,"[""ISC2 CC or Security+""]",,2025-11-24 03:20:19
11370,11443,79.7,"[""metric development"", ""statistical analysis"", ""cybersecurity insights"", ""data analysis"", ""data quality validation""]","[""anomaly detection"", ""threat analytics""]",1,entry,Associate's degree in Cybersecurity,"[""Google/AWS/Azure Data Analytics certifications""]",,2025-11-24 03:20:19
11371,11444,72.6,"[""statistical analysis"", ""data analysis"", ""cybersecurity insights"", ""threat analytics""]","[""anomaly detection"", ""metric development"", ""data quality validation""]",2,entry,Master's degree in Information Security,"[""ISC2 CC or Security+""]",,2025-11-24 03:20:19
11372,11445,69.6,"[""cybersecurity insights"", ""data quality validation"", ""data analysis"", ""anomaly detection""]","[""metric development"", ""threat analytics"", ""statistical analysis""]",2,entry,Master's degree in Information Security,[],,2025-11-24 03:20:19
11373,11446,69.6,"[""statistical analysis"", ""data quality validation"", ""cybersecurity insights"", ""data analysis""]","[""anomaly detection"", ""metric development"", ""threat analytics""]",2,entry,Master's degree in Cybersecurity,[],,2025-11-24 03:20:19
